"","Program","Year","Period","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Measure","Applications","Bearing Type","Metric","Domain","Chemical Name","Code","Use","Value","CV (%)"
"493","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"APPLICATIONS-AVG",NA,NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","METSULFURON-METHYL","122010","HERBICIDE","(D)",NA
"494","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"APPLICATIONS-AVG",NA,NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","PENOXSULAM","119031","HERBICIDE","(D)",NA
"495","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"APPLICATIONS-AVG",NA,NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","S-METOLACHLOR","108800","HERBICIDE","(D)",NA
"496","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"APPLICATIONS-AVG",NA,NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","BETA-CYFLUTHRIN","118831","INSECTICIDE","(D)",NA
"497","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"APPLICATIONS-AVG",NA,NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","ETHYL 2E;4Z-DECADIENOATE","144022","INSECTICIDE","(D)",NA
"498","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"APPLICATIONS-AVG",NA,NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","OXAMYL","103801","INSECTICIDE","(D)",NA
"499","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"APPLICATIONS-AVG",NA,NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","CUPRAMMONIUM ACETATE","36011","OTHER","(D)",NA
"500","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"APPLICATIONS-AVG",NA,NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","DODECADIEN-1-OL","129028","OTHER","(D)",NA
"501","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"APPLICATIONS-AVG",NA,NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","FLUENSULFONE","50410","OTHER","(D)",NA
"502","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"APPLICATIONS-AVG",NA,NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","GIBBERELLIC ACID","43801","OTHER","(D)",NA
"503","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"APPLICATIONS-AVG",NA,NA,"MEASURED IN NUMBER","CHEMICAL","OXATHIAPIPROLIN","128111","FUNGICIDE","(D)",NA
"504","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"APPLICATIONS-AVG",NA,NA,"MEASURED IN NUMBER","CHEMICAL","PYRIOFENONE","28828","FUNGICIDE","(D)",NA
"505","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"APPLICATIONS-AVG",NA,NA,"MEASURED IN NUMBER","CHEMICAL","ZOXAMIDE","101702","FUNGICIDE","(D)",NA
"506","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"APPLICATIONS-AVG",NA,NA,"MEASURED IN NUMBER","CHEMICAL","METSULFURON-METHYL","122010","HERBICIDE","(D)",NA
"507","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"APPLICATIONS-AVG",NA,NA,"MEASURED IN NUMBER","CHEMICAL","PENOXSULAM","119031","HERBICIDE","(D)",NA
"508","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"APPLICATIONS-AVG",NA,NA,"MEASURED IN NUMBER","CHEMICAL","S-METOLACHLOR","108800","HERBICIDE","(D)",NA
"509","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"APPLICATIONS-AVG",NA,NA,"MEASURED IN NUMBER","CHEMICAL","BETA-CYFLUTHRIN","118831","INSECTICIDE","(D)",NA
"510","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"APPLICATIONS-AVG",NA,NA,"MEASURED IN NUMBER","CHEMICAL","ETHYL 2E;4Z-DECADIENOATE","144022","INSECTICIDE","(D)",NA
"511","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"APPLICATIONS-AVG",NA,NA,"MEASURED IN NUMBER","CHEMICAL","OXAMYL","103801","INSECTICIDE","(D)",NA
"512","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"APPLICATIONS-AVG",NA,NA,"MEASURED IN NUMBER","CHEMICAL","CUPRAMMONIUM ACETATE","36011","OTHER","(D)",NA
"513","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"APPLICATIONS-AVG",NA,NA,"MEASURED IN NUMBER","CHEMICAL","DODECADIEN-1-OL","129028","OTHER","(D)",NA
"514","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"APPLICATIONS-AVG",NA,NA,"MEASURED IN NUMBER","CHEMICAL","FLUENSULFONE","50410","OTHER","(D)",NA
"515","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"APPLICATIONS-AVG",NA,NA,"MEASURED IN NUMBER","CHEMICAL","GIBBERELLIC ACID","43801","OTHER","(D)",NA
"516","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"TREATED-AVG",NA,NA,"MEASURED IN PCT OF AREA BEARING","CHEMICAL","OXATHIAPIPROLIN","128111","FUNGICIDE","(D)",NA
"517","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"TREATED-AVG",NA,NA,"MEASURED IN PCT OF AREA BEARING","CHEMICAL","PYRIOFENONE","28828","FUNGICIDE","(D)",NA
"518","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"TREATED-AVG",NA,NA,"MEASURED IN PCT OF AREA BEARING","CHEMICAL","ZOXAMIDE","101702","FUNGICIDE","(D)",NA
"519","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"TREATED-AVG",NA,NA,"MEASURED IN PCT OF AREA BEARING","CHEMICAL","METSULFURON-METHYL","122010","HERBICIDE","(D)",NA
"520","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"TREATED-AVG",NA,NA,"MEASURED IN PCT OF AREA BEARING","CHEMICAL","PENOXSULAM","119031","HERBICIDE","(D)",NA
"521","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"TREATED-AVG",NA,NA,"MEASURED IN PCT OF AREA BEARING","CHEMICAL","S-METOLACHLOR","108800","HERBICIDE","(D)",NA
"522","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"TREATED-AVG",NA,NA,"MEASURED IN PCT OF AREA BEARING","CHEMICAL","BETA-CYFLUTHRIN","118831","INSECTICIDE","(D)",NA
"523","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"TREATED-AVG",NA,NA,"MEASURED IN PCT OF AREA BEARING","CHEMICAL","ETHYL 2E;4Z-DECADIENOATE","144022","INSECTICIDE","(D)",NA
"524","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"TREATED-AVG",NA,NA,"MEASURED IN PCT OF AREA BEARING","CHEMICAL","OXAMYL","103801","INSECTICIDE","(D)",NA
"525","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"TREATED-AVG",NA,NA,"MEASURED IN PCT OF AREA BEARING","CHEMICAL","CUPRAMMONIUM ACETATE","36011","OTHER","(D)",NA
"526","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"TREATED-AVG",NA,NA,"MEASURED IN PCT OF AREA BEARING","CHEMICAL","DODECADIEN-1-OL","129028","OTHER","(D)",NA
"527","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"TREATED-AVG",NA,NA,"MEASURED IN PCT OF AREA BEARING","CHEMICAL","FLUENSULFONE","50410","OTHER","(D)",NA
"528","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"TREATED-AVG",NA,NA,"MEASURED IN PCT OF AREA BEARING","CHEMICAL","GIBBERELLIC ACID","43801","OTHER","(D)",NA
"529","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","AZOXYSTROBIN","128810","FUNGICIDE","100",NA
"530","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","BACILLUS AMYLOLIQUEFAC F727","16489","FUNGICIDE","(NA)",NA
"531","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","BOSCALID","128008","FUNGICIDE","(D)",NA
"532","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","CAPTAN","81301","FUNGICIDE","144,000",NA
"533","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","CHLOROTHALONIL","81901","FUNGICIDE","(D)",NA
"534","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","COPPER CHLORIDE HYD.","23501","FUNGICIDE","(D)",NA
"535","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","COPPER HYDROXIDE","23401","FUNGICIDE","(D)",NA
"536","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","CYFLUFENAMID","555550","FUNGICIDE","(D)",NA
"537","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","CYMOXANIL","129106","FUNGICIDE","(D)",NA
"538","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","CYPRODINIL","288202","FUNGICIDE","9,700",NA
"539","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","DIFENOCONAZOLE","128847","FUNGICIDE","(D)",NA
"540","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","FAMOXADONE","113202","FUNGICIDE","(D)",NA
"541","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","FENHEXAMID","90209","FUNGICIDE","(D)",NA
"542","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","FLUDIOXONIL","71503","FUNGICIDE","6,100",NA
"543","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","FLUOPYRAM","80302","FUNGICIDE","(D)",NA
"544","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","FLUXAPYROXAD","138009","FUNGICIDE","(D)",NA
"545","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","FOSETYL-AL","123301","FUNGICIDE","(D)",NA
"546","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","IPRODIONE","109801","FUNGICIDE","(D)",NA
"547","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","ISOFETAMID","270000","FUNGICIDE","(D)",NA
"548","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","MANCOZEB","14504","FUNGICIDE","(D)",NA
"549","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","MEFENOXAM","113502","FUNGICIDE","(D)",NA
"550","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","MONO-POTASSIUM SALT","76416","FUNGICIDE","(D)",NA
"551","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","PENTHIOPYRAD","90112","FUNGICIDE","(D)",NA
"552","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","PROPICONAZOLE","122101","FUNGICIDE","(D)",NA
"553","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","PYDIFLUMETOFEN","90110","FUNGICIDE","(D)",NA
"554","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","PYRACLOSTROBIN","99100","FUNGICIDE","(D)",NA
"555","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","PYRIMETHANIL","288201","FUNGICIDE","(D)",NA
"556","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","SULFUR","77501","FUNGICIDE","(D)",NA
"557","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","TETRACONAZOLE","120603","FUNGICIDE","(D)",NA
"558","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","THIOPHANATE-METHYL","102001","FUNGICIDE","(D)",NA
"559","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","THIRAM","79801","FUNGICIDE","112,100",NA
"560","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","TOTAL",NA,"FUNGICIDE","302,700",NA
"561","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","TRIFLUMIZOLE","128879","FUNGICIDE","(D)",NA
"562","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","2,4-D, DIMETH. SALT","30019","HERBICIDE","(D)",NA
"563","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","CLETHODIM","121011","HERBICIDE","(D)",NA
"564","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","FLUMIOXAZIN","129034","HERBICIDE","(D)",NA
"565","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","GLYPHOSATE ISO. SALT","103601","HERBICIDE","(D)",NA
"566","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","PARAQUAT","61601","HERBICIDE","(D)",NA
"567","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","TOTAL",NA,"HERBICIDE","9,900",NA
"568","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","ABAMECTIN","122804","INSECTICIDE","100",NA
"569","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","ACETAMIPRID","99050","INSECTICIDE","500",NA
"570","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","BIFENAZATE","586","INSECTICIDE","(D)",NA
"571","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","BIFENTHRIN","128825","INSECTICIDE","100",NA
"572","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","BT KURSTAKI ABTS-351","6522","INSECTICIDE","(NA)",NA
"573","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","CHLORANTRANILIPROLE","90100","INSECTICIDE","400",NA
"574","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","CYANTRANILIPROLE","90098","INSECTICIDE","(D)",NA
"575","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","DIAZINON","57801","INSECTICIDE","(D)",NA
"576","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","FENPROPATHRIN","127901","INSECTICIDE","(D)",NA
"577","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","FLUPYRADIFURONE","122304","INSECTICIDE","(D)",NA
"578","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","HEXYTHIAZOX","128849","INSECTICIDE","(D)",NA
"579","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","IMIDACLOPRID","129099","INSECTICIDE","(D)",NA
"580","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","LAMBDA-CYHALOTHRIN","128897","INSECTICIDE","(D)",NA
"581","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","MALATHION","57701","INSECTICIDE","(D)",NA
"582","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","METHOMYL","90301","INSECTICIDE","(D)",NA
"583","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","NALED","34401","INSECTICIDE","(D)",NA
"584","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","NOVALURON","124002","INSECTICIDE","1,500",NA
"585","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","PIPERONYL BUTOXIDE","67501","INSECTICIDE","(D)",NA
"586","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","PYRETHRINS","69001","INSECTICIDE","(D)",NA
"587","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","SPINETORAM","110007","INSECTICIDE","(D)",NA
"588","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","SPINOSAD","110003","INSECTICIDE","(D)",NA
"589","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","SULFOXAFLOR","5210","INSECTICIDE","(D)",NA
"590","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","THIAMETHOXAM","60109","INSECTICIDE","400",NA
"591","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","TOTAL",NA,"INSECTICIDE","12,300",NA
"592","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","CYTOKININS","116801","OTHER","(D)",NA
"593","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","FLUTRIAFOL","128940","OTHER","(D)",NA
"594","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","INDOLEBUTYRIC ACID","46701","OTHER","(D)",NA
"595","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","METAM-POTASSIUM","39002","OTHER","(D)",NA
"596","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009","6800","OTHER","(NA)",NA
"597","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","TOTAL",NA,"OTHER","5,100",NA
"598","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","AZOXYSTROBIN","128810","FUNGICIDE","0.151",NA
"599","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","BACILLUS AMYLOLIQUEFAC F727","16489","FUNGICIDE","(NA)",NA
"600","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","BOSCALID","128008","FUNGICIDE","(D)",NA
"601","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","CAPTAN","81301","FUNGICIDE","2.012",NA
"602","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","CHLOROTHALONIL","81901","FUNGICIDE","(D)",NA
"603","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","COPPER CHLORIDE HYD.","23501","FUNGICIDE","(D)",NA
"604","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","COPPER HYDROXIDE","23401","FUNGICIDE","(D)",NA
"605","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","CYFLUFENAMID","555550","FUNGICIDE","(D)",NA
"606","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","CYMOXANIL","129106","FUNGICIDE","(D)",NA
"607","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","CYPRODINIL","288202","FUNGICIDE","0.244",NA
"608","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","DIFENOCONAZOLE","128847","FUNGICIDE","(D)",NA
"609","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FAMOXADONE","113202","FUNGICIDE","(D)",NA
"610","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FENHEXAMID","90209","FUNGICIDE","(D)",NA
"611","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FLUDIOXONIL","71503","FUNGICIDE","0.152",NA
"612","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FLUOPYRAM","80302","FUNGICIDE","(D)",NA
"613","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FLUXAPYROXAD","138009","FUNGICIDE","(D)",NA
"614","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FOSETYL-AL","123301","FUNGICIDE","(D)",NA
"615","SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","IPRODIONE","109801","FUNGICIDE","(D)",NA
